id,category,subtype,text,pose,favor_delta,anger_delta,weight
tech_18045,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるかな。ここまで言葉にできると、レビューでも説明しやすいよ。 Monte Carloでばらつきまで見ておくと安心だよ。,teach_045,1,-1,1
tech_18046,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるんだよね。PEX後でも同じ傾向か確認したいな。 ここ、好きなポイントなんだよね。,teach_046,1,-1,1
tech_18047,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、gm/IDカーブも一緒に見たいな。ちゃんと余裕を残しておくと、PVTで慌てなくて済むかも。,teach_047,1,-1,1
tech_18048,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。ACで利得と位相を見てみたいな。 ちゃんと余裕を残しておくと、PVTで慌てなくて済むかも。,teach_048,1,-1,1
tech_18049,tech,gmid,ねえ、ここはgm/IDを見たいかな。 ちゃんと余裕を残しておくと、PVTで慌てなくて済むかも。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、tranで大信号の動きも確認しよ。,teach_049,1,-1,1
tech_18050,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしならPVTを振っても同じ説明が通るか見たいね。 これなら整理しやすいと思う。,teach_050,1,-1,1
tech_18051,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるかな。ちゃんと余裕を残しておくと、PVTで慌てなくて済むかも。 Monte Carloでばらつきまで見ておくと安心だよ。,teach_051,1,-1,1
tech_18052,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるんだよね。PEX後でも同じ傾向か確認したいな。 ちょっと細かいけど、あとで効いてくるんだよね。,teach_052,1,-1,1
tech_18053,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、gm/IDカーブも一緒に見たいな。理想式だけで決めずに、最後はSPICEでも確認したいな。,teach_053,1,-1,1
tech_18054,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。ACで利得と位相を見てみたいな。 理想式だけで決めずに、最後はSPICEでも確認したいな。,teach_054,1,-1,1
tech_18055,tech,gmid,ねえ、ここはgm/IDを見たいかな。 理想式だけで決めずに、最後はSPICEでも確認したいな。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、tranで大信号の動きも確認しよ。,teach_055,1,-1,1
tech_18056,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 どうかな。,teach_056,1,-1,1
tech_18057,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるかな。理想式だけで決めずに、最後はSPICEでも確認したいな。 PEX後でも同じ傾向か確認したいな。,teach_057,1,-1,1
tech_18058,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるんだよね。入力範囲の端でも崩れないか見てみよ。 うん、これでだいぶ見通しよくなるはず。,teach_058,1,-1,1
tech_18059,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、gm/IDカーブも一緒に見たいな。ここ、実際のレイアウトまで想像すると見え方が変わるよ。,teach_059,1,-1,1
tech_18060,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。ACで利得と位相を見てみたいな。 ここ、実際のレイアウトまで想像すると見え方が変わるよ。,teach_060,1,-1,1
tech_18061,tech,gmid,ねえ、ここはgm/IDを見たいかな。 ここ、実際のレイアウトまで想像すると見え方が変わるよ。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、tranで大信号の動きも確認しよ。,teach_061,1,-1,1
tech_18062,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 ここまで見えたら、次に進んでよさそう。,teach_062,1,-1,1
tech_18063,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるかな。ここ、実際のレイアウトまで想像すると見え方が変わるよ。 PEX後でも同じ傾向か確認したいな。,teach_063,1,-1,1
tech_18064,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるんだよね。入力範囲の端でも崩れないか見てみよ。 一緒に見てみよっか。,teach_064,1,-1,1
tech_18065,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、gm/IDカーブも一緒に見たいな。わたしなら改善前と改善後を並べて、差を見てみるかな。,teach_065,1,-1,1
tech_18066,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。ACで利得と位相を見てみたいな。 わたしなら改善前と改善後を並べて、差を見てみるかな。,teach_066,1,-1,1
tech_18067,tech,gmid,ねえ、ここはgm/IDを見たいかな。 わたしなら改善前と改善後を並べて、差を見てみるかな。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、tranで大信号の動きも確認しよ。,teach_067,1,-1,1
tech_18068,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 一緒に見てみよっか。,teach_068,1,-1,1
tech_18069,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるかな。わたしなら改善前と改善後を並べて、差を見てみるかな。 PEX後でも同じ傾向か確認したいな。,teach_069,1,-1,1
tech_18070,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるんだよね。入力範囲の端でも崩れないか見てみよ。 ここ、ちゃんと押さえられたら強いよ。,teach_070,1,-1,1
tech_18071,tech,gmid,ねえ、ここはgm/IDから確認したいな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、gm/IDカーブも一緒に見たいな。ここが分かると、次の判断がしやすいんだよね。,teach_071,1,-1,1
tech_18072,tech,gmid,ねえ、ここはgm/IDから確認したいな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。ACで利得と位相を見てみたいな。 ここが分かると、次の判断がしやすいんだよね。,teach_072,1,-1,1
tech_18073,tech,gmid,ねえ、ここはgm/IDから確認したいな。 ここが分かると、次の判断がしやすいんだよね。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、tranで大信号の動きも確認しよ。,teach_073,1,-1,1
tech_18074,tech,gmid,ねえ、ここはgm/IDから確認したいな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしならPVTを振っても同じ説明が通るか見たいね。 わたしはこんな感じで見てるよ。,teach_074,1,-1,1
tech_18075,tech,gmid,ねえ、ここはgm/IDから確認したいな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるかな。ここが分かると、次の判断がしやすいんだよね。 Monte Carloでばらつきまで見ておくと安心だよ。,teach_075,1,-1,1
tech_18076,tech,gmid,ねえ、ここはgm/IDから確認したいな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるんだよね。PEX後でも同じ傾向か確認したいな。 ここまで見えたら、次に進んでよさそう。,teach_076,1,-1,1
tech_18077,tech,gmid,ねえ、ここはgm/IDから確認したいな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、gm/IDカーブも一緒に見たいな。ここを曖昧にすると、あとで波形を見ても迷いやすいの。,teach_077,1,-1,1
tech_18078,tech,gmid,ねえ、ここはgm/IDから確認したいな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。ACで利得と位相を見てみたいな。 ここを曖昧にすると、あとで波形を見ても迷いやすいの。,teach_078,1,-1,1
tech_18079,tech,gmid,ねえ、ここはgm/IDから確認したいな。 ここを曖昧にすると、あとで波形を見ても迷いやすいの。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、tranで大信号の動きも確認しよ。,teach_079,1,-1,1
tech_18080,tech,gmid,ねえ、ここはgm/IDから確認したいな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしならPVTを振っても同じ説明が通るか見たいね。 これなら整理しやすいと思う。,teach_080,1,-1,1
